label,holdout,dataset,AA_4,PC_6,Domains_0,DNA_9,AUC,Acc,Spec,Sens,Prec,TP,TN,FP,FN
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.15,0.1,0.45,0.948,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.15,0.15,0.4,0.945,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.15,0.2,0.35,0.945,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.15,0.25,0.3,0.948,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.15,0.3,0.25,0.95,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.15,0.35,0.2,0.948,0.82,1.0,0.65,1.0,13,20,0,7
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.15,0.4,0.15,0.938,0.85,0.9,0.8,0.89,16,18,2,4
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.15,0.45,0.1,0.915,0.82,0.7,0.95,0.76,19,14,6,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.15,0.5,0.05,0.883,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.15,0.55,0.0,0.715,0.53,0.05,1.0,0.51,20,1,19,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.2,0.0,0.5,0.952,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.2,0.05,0.45,0.952,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.2,0.1,0.4,0.95,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.2,0.15,0.35,0.95,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.2,0.2,0.3,0.95,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.2,0.25,0.25,0.95,0.82,1.0,0.65,1.0,13,20,0,7
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.2,0.3,0.2,0.952,0.82,1.0,0.65,1.0,13,20,0,7
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.2,0.35,0.15,0.942,0.82,0.85,0.8,0.84,16,17,3,4
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.2,0.4,0.1,0.918,0.82,0.7,0.95,0.76,19,14,6,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.2,0.45,0.05,0.888,0.72,0.45,1.0,0.65,20,9,11,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.2,0.5,0.0,0.722,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.25,0.0,0.45,0.952,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.25,0.05,0.4,0.952,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.25,0.1,0.35,0.951,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.25,0.15,0.3,0.952,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.25,0.2,0.25,0.952,0.82,1.0,0.65,1.0,13,20,0,7
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.25,0.25,0.2,0.95,0.85,0.95,0.75,0.94,15,19,1,5
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.25,0.3,0.15,0.948,0.82,0.8,0.85,0.81,17,16,4,3
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.25,0.35,0.1,0.928,0.8,0.65,0.95,0.73,19,13,7,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.25,0.4,0.05,0.89,0.7,0.4,1.0,0.62,20,8,12,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.25,0.45,0.0,0.737,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.3,0.0,0.4,0.952,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.3,0.05,0.35,0.955,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.3,0.1,0.3,0.952,0.82,1.0,0.65,1.0,13,20,0,7
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.3,0.15,0.25,0.952,0.85,1.0,0.7,1.0,14,20,0,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.3,0.2,0.2,0.95,0.85,0.95,0.75,0.94,15,19,1,5
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.3,0.25,0.15,0.95,0.82,0.8,0.85,0.81,17,16,4,3
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.3,0.3,0.1,0.932,0.78,0.6,0.95,0.7,19,12,8,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.3,0.35,0.05,0.891,0.7,0.4,1.0,0.62,20,8,12,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.3,0.4,0.0,0.722,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.35,0.0,0.35,0.955,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.35,0.05,0.3,0.958,0.85,1.0,0.7,1.0,14,20,0,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.35,0.1,0.25,0.954,0.85,0.95,0.75,0.94,15,19,1,5
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.35,0.15,0.2,0.951,0.88,0.95,0.8,0.94,16,19,1,4
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.35,0.2,0.15,0.95,0.82,0.8,0.85,0.81,17,16,4,3
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.35,0.25,0.1,0.935,0.78,0.55,1.0,0.69,20,11,9,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.35,0.3,0.05,0.89,0.65,0.3,1.0,0.59,20,6,14,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.35,0.35,0.0,0.725,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.4,0.0,0.3,0.958,0.85,1.0,0.7,1.0,14,20,0,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.4,0.05,0.25,0.955,0.85,0.95,0.75,0.94,15,19,1,5
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.4,0.1,0.2,0.952,0.85,0.9,0.8,0.89,16,18,2,4
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.4,0.15,0.15,0.954,0.85,0.8,0.9,0.82,18,16,4,2
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.4,0.2,0.1,0.94,0.78,0.55,1.0,0.69,20,11,9,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.4,0.25,0.05,0.888,0.62,0.25,1.0,0.57,20,5,15,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.4,0.3,0.0,0.725,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.45,0.0,0.25,0.952,0.85,0.95,0.75,0.94,15,19,1,5
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.45,0.05,0.2,0.95,0.88,0.9,0.85,0.89,17,18,2,3
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.45,0.1,0.15,0.95,0.88,0.8,0.95,0.83,19,16,4,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.45,0.15,0.1,0.938,0.78,0.55,1.0,0.69,20,11,9,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.45,0.2,0.05,0.88,0.62,0.25,1.0,0.57,20,5,15,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.45,0.25,0.0,0.73,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.5,0.0,0.2,0.952,0.85,0.85,0.85,0.85,17,17,3,3
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.5,0.05,0.15,0.948,0.88,0.8,0.95,0.83,19,16,4,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.5,0.1,0.1,0.94,0.75,0.5,1.0,0.67,20,10,10,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.5,0.15,0.05,0.888,0.62,0.25,1.0,0.57,20,5,15,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.5,0.2,0.0,0.728,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.55,0.0,0.15,0.95,0.9,0.8,1.0,0.83,20,16,4,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.55,0.05,0.1,0.935,0.75,0.5,1.0,0.67,20,10,10,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.55,0.1,0.05,0.878,0.6,0.2,1.0,0.56,20,4,16,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.55,0.15,0.0,0.721,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.6,0.0,0.1,0.934,0.75,0.5,1.0,0.67,20,10,10,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.6,0.05,0.05,0.879,0.6,0.2,1.0,0.56,20,4,16,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.6,0.1,0.0,0.722,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.65,0.0,0.05,0.87,0.6,0.2,1.0,0.56,20,4,16,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.65,0.05,0.0,0.715,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.3,0.7,0.0,0.0,0.708,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.0,0.0,0.65,0.938,0.7,1.0,0.4,1.0,8,20,0,12
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.0,0.05,0.6,0.935,0.7,1.0,0.4,1.0,8,20,0,12
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.0,0.1,0.55,0.935,0.7,1.0,0.4,1.0,8,20,0,12
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.0,0.15,0.5,0.94,0.7,1.0,0.4,1.0,8,20,0,12
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.0,0.2,0.45,0.942,0.72,1.0,0.45,1.0,9,20,0,11
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.0,0.25,0.4,0.94,0.72,1.0,0.45,1.0,9,20,0,11
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.0,0.3,0.35,0.932,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.0,0.35,0.3,0.935,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.0,0.4,0.25,0.93,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.0,0.45,0.2,0.92,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.0,0.5,0.15,0.908,0.82,0.95,0.7,0.93,14,19,1,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.0,0.55,0.1,0.882,0.8,0.75,0.85,0.77,17,15,5,3
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.0,0.6,0.05,0.83,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.0,0.65,0.0,0.715,0.53,0.1,0.95,0.51,19,2,18,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.05,0.0,0.6,0.935,0.7,1.0,0.4,1.0,8,20,0,12
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.05,0.05,0.55,0.938,0.7,1.0,0.4,1.0,8,20,0,12
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.05,0.1,0.5,0.938,0.72,1.0,0.45,1.0,9,20,0,11
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.05,0.15,0.45,0.945,0.72,1.0,0.45,1.0,9,20,0,11
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.05,0.2,0.4,0.945,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.05,0.25,0.35,0.945,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.05,0.3,0.3,0.938,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.05,0.35,0.25,0.938,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.05,0.4,0.2,0.93,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.05,0.45,0.15,0.912,0.8,0.9,0.7,0.88,14,18,2,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.05,0.5,0.1,0.892,0.8,0.7,0.9,0.75,18,14,6,2
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.05,0.55,0.05,0.839,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.05,0.6,0.0,0.722,0.53,0.1,0.95,0.51,19,2,18,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.1,0.0,0.55,0.942,0.72,1.0,0.45,1.0,9,20,0,11
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.1,0.05,0.5,0.942,0.72,1.0,0.45,1.0,9,20,0,11
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.1,0.1,0.45,0.948,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.1,0.15,0.4,0.948,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.1,0.2,0.35,0.95,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.1,0.25,0.3,0.948,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.1,0.3,0.25,0.94,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.1,0.35,0.2,0.935,0.82,1.0,0.65,1.0,13,20,0,7
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.1,0.4,0.15,0.912,0.78,0.8,0.75,0.79,15,16,4,5
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.1,0.45,0.1,0.902,0.78,0.6,0.95,0.7,19,12,8,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.1,0.5,0.05,0.857,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.1,0.55,0.0,0.717,0.53,0.05,1.0,0.51,20,1,19,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.15,0.0,0.5,0.942,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.15,0.05,0.45,0.942,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.15,0.1,0.4,0.945,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.15,0.15,0.35,0.95,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.15,0.2,0.3,0.95,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.15,0.25,0.25,0.948,0.82,1.0,0.65,1.0,13,20,0,7
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.15,0.3,0.2,0.94,0.85,1.0,0.7,1.0,14,20,0,6
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.15,0.35,0.15,0.922,0.78,0.75,0.8,0.76,16,15,5,4
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.15,0.4,0.1,0.908,0.78,0.6,0.95,0.7,19,12,8,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.15,0.45,0.05,0.862,0.7,0.45,0.95,0.63,19,9,11,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.15,0.5,0.0,0.714,0.53,0.05,1.0,0.51,20,1,19,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.2,0.0,0.45,0.945,0.78,1.0,0.55,1.0,11,20,0,9
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.2,0.05,0.4,0.95,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.2,0.1,0.35,0.948,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.2,0.15,0.3,0.948,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.2,0.2,0.25,0.95,0.82,1.0,0.65,1.0,13,20,0,7
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.2,0.25,0.2,0.942,0.88,0.95,0.8,0.94,16,19,1,4
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.2,0.3,0.15,0.932,0.8,0.75,0.85,0.77,17,15,5,3
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.2,0.35,0.1,0.912,0.78,0.6,0.95,0.7,19,12,8,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.2,0.4,0.05,0.862,0.7,0.4,1.0,0.62,20,8,12,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.2,0.45,0.0,0.715,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.25,0.0,0.4,0.952,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.25,0.05,0.35,0.95,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.25,0.1,0.3,0.952,0.82,1.0,0.65,1.0,13,20,0,7
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.25,0.15,0.25,0.952,0.82,1.0,0.65,1.0,13,20,0,7
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.25,0.2,0.2,0.948,0.88,0.95,0.8,0.94,16,19,1,4
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.25,0.25,0.15,0.935,0.8,0.75,0.85,0.77,17,15,5,3
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.25,0.3,0.1,0.915,0.75,0.55,0.95,0.68,19,11,9,1
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.25,0.35,0.05,0.87,0.7,0.4,1.0,0.62,20,8,12,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.25,0.4,0.0,0.725,0.5,0.0,1.0,0.5,20,0,20,0
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.3,0.0,0.35,0.952,0.8,1.0,0.6,1.0,12,20,0,8
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.3,0.05,0.3,0.952,0.82,1.0,0.65,1.0,13,20,0,7
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.3,0.1,0.25,0.952,0.88,1.0,0.75,1.0,15,20,0,5
Bacillales,Siphoviridae,Bacillales_Siphoviridae,0.35,0.3,0.15,0.2,0.95,0.85,0.9,0.8,0.89,16,18,2,4
